file_name,caption,split
3348191949_b0b925e5f1.jpg,امرأتان آسيويتان ترتديان ملابس سوداء,train
3348191949_b0b925e5f1.jpg,فتاتين في الثياب السوداء,train
3348191949_b0b925e5f1.jpg,تقف فتاتان يرتديان الثياب السوداء بجانب بعضهما البعض أمام أشجار الورد,train
3348208268_6d97d951eb.jpg,صبي في قبعة سوداء يرقص,train
3348208268_6d97d951eb.jpg,شاب صغير يرقص على يده,train
3348208268_6d97d951eb.jpg,المراهق الذكر يرقص على أرضية القرميد الأحمر والأسود,train
3348384389_73b6647017.jpg,كلب أبيض وأبيض مع طوق وردي ينبح في كلب بني مع طوق أزرق في الثلج,train
3348384389_73b6647017.jpg,يعض الكلب البني فاتح كلب بلون بني داكن,train
3348384389_73b6647017.jpg,اثنين من الكلاب ، واحد مع فم مفتوح,train
3348385580_10b53391f9.jpg,متزلج يتزحلق على الحائط,test
3348385580_10b53391f9.jpg,أحد المتزلجين يرتدي سترة خضراء يقفز على الدرج الأخضر,test
3348385580_10b53391f9.jpg,يرتدي المتزحلق على الجليد يرتدي سترة خضراء فوق بوابة منخفضة,test
3348785391_c243faf6bb.jpg,رجل في ملابس السباحة يمشي على حبل مشدود,train
3348785391_c243faf6bb.jpg,رجل يسقط من حبل مشدود,train
3348785391_c243faf6bb.jpg,يمارس الشباب المشي على السلك العالي,train
3348811097_0e09baa26f.jpg,صبي يقفز من درج في الهواء الطلق,train
3348811097_0e09baa26f.jpg,شخص يقفز من درج في الهواء الطلق,train
3348811097_0e09baa26f.jpg,الشاب الذي يرتدي قميصا أزرق اللون وبنطلون جينز أزرق يقفز فوق الدرج على السور,train
3349194268_0ee555c9a2.jpg,ابتسمت الفتاتان الآسيويتان للكاميرا في حقل الزهور الصفراء,train
3349194268_0ee555c9a2.jpg,فتاتان آسيويتان تجلسان في حقل زهرة,train
3349194268_0ee555c9a2.jpg,اثنين من السيدات يجلسن في بعض الزهور الصفراء وتبتسمان,train
3349258288_5300c40430.jpg,يطير متزلج في الهواء على جانب الطريق,train
3349258288_5300c40430.jpg,يوجد متزلج في الهواء على منحدر أسمنتي,train
3349258288_5300c40430.jpg,متزلج يقفز على حائط بجبل في الخلفية,train
3349307529_c1a516b9dc.jpg,متزلج في سروال أصفر ينزل منحدرًا,train
3349307529_c1a516b9dc.jpg,متزحلق يمشي على درب الجبل,train
3349307529_c1a516b9dc.jpg,المتزحلق يرتدي سروال أصفر مشرق يتزلج أسفل الجبل الثلجي,train
3349308309_92cff519f3.jpg,فتاتان يركبان الجمال بينما تنظر فتاة أخرى إليهما,train
3349308309_92cff519f3.jpg,فتاتان على الجمال,train
3349308309_92cff519f3.jpg,امرأتان تركبان الجمال ، في حين أن الثالثة تشاهد,train
3349309109_4024a09a17.jpg,صبي وفتاة على اثنين من الإبل منفصلين,train
3349309109_4024a09a17.jpg,اثنين من الإناث تركبان ظهور الجمال,train
3349309109_4024a09a17.jpg,فتاتان تركب الجمال,train
3349451628_4249a21c8f.jpg,صبي في زقاق مغبر يلعب كرة عصا,test
3349451628_4249a21c8f.jpg,صبي يأرجح قطعة من الخشب,test
3349451628_4249a21c8f.jpg,طفل يأرجح خفاش بجانب جدار حجري,test
3349528565_0bc013b70a.jpg,يطير شعر الفتاة بينما تنزل الدرج على لوح تزلج,train
3349528565_0bc013b70a.jpg,فتاة على لوح التزلج يطير شعرها في الهواء,train
3349528565_0bc013b70a.jpg,يطير شعر المتزلج في الهواء,train
3349955993_a04aea97d8.jpg,مجموعة من الأولاد يلعبون كرة القدم في الشوارع,train
3349955993_a04aea97d8.jpg,مجموعة من الأطفال الصغار يشاهدون مجموعة من الأطفال الكبار يلعبون كرة القدم في أحد شوارع المدينة,train
3349955993_a04aea97d8.jpg,يلعب الأطفال كرة القدم في شارع مدينة ضيق,train
3349968447_b5d4a477b2.jpg,يحمل الكلب الأبيض زجاجة في فمه خلال الثلج,train
3349968447_b5d4a477b2.jpg,يحمل كلب أبيض زجاجة الصودا على الأرض الثلجية,train
3349968447_b5d4a477b2.jpg,كلب أبيض في الثلج يحمل قنينة بلاستيكية ندى الجبل في فمه,train
3350260112_fcb47ff6b2.jpg,يلعب الكثير من الناس في الماء على الشاطئ,train
3350260112_fcb47ff6b2.jpg,كثير من الناس على الشاطئ بجانب أشجار النخيل,train
3350260112_fcb47ff6b2.jpg,الناس على الشاطئ,train
3350614753_5624e181b3.jpg,الناس يسيرون في منطقة صناعية,train
3350614753_5624e181b3.jpg,كثير من الناس يسيرون في المدينة بالقرب من المباني الشاهقة,train
3350614753_5624e181b3.jpg,العديد من الناس يسيرون على رصيف مزدحم,train
3350671534_2a5d45a961.jpg,رجل في قبعة شتوية رمادية وسروال أرجوانية يتزلج,train
3350671534_2a5d45a961.jpg,يقوم متزلج يرتدي سترة أرجوانية بأداء خدعة على منحدر,train
3350671534_2a5d45a961.jpg,رجل في سترة الأرجواني في الجزء العلوي من منحدر التزلج,train
3350785999_462f333c44.jpg,حشد من النساء والأطفال ينظرون إلى المصور,train
3350785999_462f333c44.jpg,مجموعة من النساء والأطفال الأفارقة يرتدون ملابس زاهية الألوان,train
3350785999_462f333c44.jpg,العديد من الأميركيين الأفارقة يرتدون أنواع مختلفة من الملابس,train
3350786891_6d39b234e9.jpg,مجموعة من الأطفال ذوي البشرة الداكنة يجلسون بجانب حاوية معدنية حمراء,test
3350786891_6d39b234e9.jpg,مجموعة من الناس يجلسون خارجا في التراب على الأرض,test
3350786891_6d39b234e9.jpg,مجموعة كبيرة من الأشخاص يجلسون بالقرب من حاوية شحن,test
3351111378_b5d80783a1.jpg,صبي على لوح تزلج أسود يركب الموجة على بطنه,train
3351111378_b5d80783a1.jpg,طفل في قميص أحمر يستخدم لوح تزلج أسود ليلقي فوق موجة شاطئية,train
3351111378_b5d80783a1.jpg,طفل صغير يرتدي تي شيرت أحمر يركب لوح ركوب الأمواج على موجة,train
3351357065_a6a9b3d485.jpg,متسلق على جبل ثلجي,train
3351357065_a6a9b3d485.jpg,متسلق مع حقيبة ظهر صفراء يمشي على طول سلسلة الجبال من سفح الجبل,train
3351357065_a6a9b3d485.jpg,رجل يتسلق جبل ثلجي,train
3351360323_91bb341350.jpg,رجلان يلعبان الغيتار معا,train
3351360323_91bb341350.jpg,رجلان في الابيض يلعبان الغيتار,train
3351360323_91bb341350.jpg,رجلان يرتديان بدلات بيضاء يلعبان غيثارات كهربائية,train
3351370405_e417e38f52.jpg,شخص على الجليد يقفز فوق منحدر في الثلج,train
3351370405_e417e38f52.jpg,متسابق يطير فوق منحدر,train
3351370405_e417e38f52.jpg,هذا الشخص يتزلج على الجليد قبالة التل,train
3351418768_596ef7fd6f.jpg,امرأة أفريقية تقف مع طفليها تحت صخرة,val
3351418768_596ef7fd6f.jpg,امرأة وطفلين ياخون صورة تحت بعض الصخور,val
3351418768_596ef7fd6f.jpg,امرأة في الأرجواني مع طفلين في فم الكهف,val
3351493005_6e5030f596.jpg,مجموعة من الناس على المنحدرات ، شخص يتزحلق على لوح التزلج ، ومجموعة من الناس تحيط به,train
3351493005_6e5030f596.jpg,متزلج على الجليد في الهواء الطلق أمام حشد من الناس,train
3351493005_6e5030f596.jpg,متزلجة في الهواء كما يشاهدها الآخرون,train
3351586010_7ffaa90ea8.jpg,صبي صغير يتدحرج عبر مساحة مفتوحة واسعة,train
3351586010_7ffaa90ea8.jpg,صبي صغير يتزحلق في حديقة تزلج أسمنتية,train
3351586010_7ffaa90ea8.jpg,شاب متوازن الأذرع الممدودة بينما يتزحلق على الرصيف,train
3351596152_bf283f03d1.jpg,صبي يعمل خدعة لوح التزلج,train
3351596152_bf283f03d1.jpg,متزلج على منحدر ،يقوم بخدعة,train
3351596152_bf283f03d1.jpg,يقوم الصبي بأداء خدعة على لوح تزلج,train
3351667632_00f586a30c.jpg,يقف مجموعة من الرجال على طريق صحراوي بينما يسلم رجل واحد صندوقًا أزرق إلى آخر,train
3351667632_00f586a30c.jpg,رجل يسلم صندوقًا لمجموعة من الرجال,train
3351667632_00f586a30c.jpg,رجل يسلم صندوق لرجل آخر في مجموعة,train
3351667846_ac43118ae5.jpg,الرجال الأمريكيون من أصل أفريقي يتلقون أطباق الطعام من نافذة,train
3351667846_ac43118ae5.jpg,مجموعة من الرجال ينتظرون في الصف لتلقي الطعام في نافذة,train
3351667846_ac43118ae5.jpg,الناس في طابور للحصول على أطباق الأرز,train
3351704877_28dea303aa.jpg,صبي وفتاة يركبان على جمل في الرمال على الشاطئ,train
3351704877_28dea303aa.jpg,امرأة وطفلة يركبان الجمال بالقرب من المحيط,train
3351704877_28dea303aa.jpg,أطفال يركبون على جمل في الماء,train
3352199368_b35f25793e.jpg,يسير أحد المتنزهين فوق الجبل على طريق مغطى بالثلج,train
3352199368_b35f25793e.jpg,شخص يقف في الثلج على حافة جبل,train
3352199368_b35f25793e.jpg,مسافر على طريق ثلجي,train
3352531708_a65dd694b1.jpg,فتاة وامرأة تركب جمل,train
3352531708_a65dd694b1.jpg,الناس تركب اثنين من الجمال على الشاطئ,train
3352531708_a65dd694b1.jpg,هناك جمالان يسيران على طول الشاطئ يحملان فتاتين,train
3352697012_751b079bbb.jpg,اثنين من المصارعات شقراء في الحلبة,train
3352697012_751b079bbb.jpg,امرأتان تتصارعان أمام حشد من الناس,train
3352697012_751b079bbb.jpg,اثنين من النساء المصارعة في الساحة,train
3352791995_8db4979aca.jpg,صبي ينظر إلى وجه امرأة,train
3352791995_8db4979aca.jpg,طفل يعانق معطف أمه الأحمر,train
3352791995_8db4979aca.jpg,يضع الطفل يديه على بطن امرأة في معطف أحمر,train
3352871762_c9e88592d3.jpg,رجل وامرأة يتعانقان,train
3352871762_c9e88592d3.jpg,رجل يرتدي قبعة سيلتكس خضراء وامرأة ترتدي سترة سوداء تعرض وشم متطابقة على معصمي اليمين,train
3352871762_c9e88592d3.jpg,هناك رجل وامرأة يرفعان يديهما ويظهران وشمهما على شكل قلب,train
3353036763_4cbeba03b2.jpg,الرجال يقفون على الخيول,test
3353036763_4cbeba03b2.jpg,رجلان يقفان على الخيول ، في حين يراقب الحشد,test
3353036763_4cbeba03b2.jpg,رجلان يركبان ثلاثة خيول يلوحان ذراعيهما في الهواء,test
3353278454_2f3a4d0bbc.jpg,كلب صغير يمشي مع رجال في المدينة,train
3353278454_2f3a4d0bbc.jpg,بعض الناس في انتظار عبور شارع مزدحم في بورتلاند بولاية أوريغون,train
3353278454_2f3a4d0bbc.jpg,الناس ينتظرون عبور الشارع بينما يمشي الكلب,train
3353328134_dd9ed0edab.jpg,المتزحلق على الزحافات الحمراء ينقلب رأسا على عقب بين شجرتين,train
3353328134_dd9ed0edab.jpg,المتزحلق يقفز أمام الأشجار في مشهد شتوي ثلجي,train
3353328134_dd9ed0edab.jpg,يقوم المتزحلق بالقفز من خلال بعض الأشجار,train
3353400143_8b9543f7dc.jpg,رجل يرتدي الزي الأصفر يركب دراجة نارية صفراء,train
3353400143_8b9543f7dc.jpg,سائق دراجة نارية باللون الأصفر,train
3353400143_8b9543f7dc.jpg,يركب سائق دراجة نارية بالأصفر والأبيض دراجته,train
3353950389_1153d5e452.jpg,مجموعة من الناس يشربون في حانة في النادي,train
3353950389_1153d5e452.jpg,يجتمع الناس في حانة,train
3353950389_1153d5e452.jpg,يتحدث أناس مختلفون معاً في الحانة,train
3353962769_ba48691bc6.jpg,رجل يعمل على حركة بهلوانية بالدراجة على دراجة ترابية,train
3353962769_ba48691bc6.jpg,رجل في بذلة زرقاء يقوم بحركة بهلوانية بالدراجة على دراجة نارية,train
3353962769_ba48691bc6.jpg,رجل على دراجة نارية يقوم بحركة بهلوانية بالدراجة في التراب,train
3354063643_1d8814eb13.jpg,كلب أبيض وأسود يفرز أسنانه في الثلج,train
3354063643_1d8814eb13.jpg,كلب متوسط المظهر في الثلج ويظهر أسنانه,train
3354063643_1d8814eb13.jpg,الكلب في الثلج ، ولديه عصا في فمه,train
3354075558_3b67eaa502.jpg,ينظر القط ذو الشريط الأسود إلى حبل يعلقه بمخلب,train
3354075558_3b67eaa502.jpg,القط يلعق نفسه على أرضية من البلاط,train
3354075558_3b67eaa502.jpg,صورة مقربة لقطّة لعق ساقه الأمامية,train
3354200211_35348e47d8.jpg,مجموعة من الناس يسيرون في الشارع,train
3354200211_35348e47d8.jpg,الكبار والأطفال يرتدون للطقس البارد في سباق على الطريق,train
3354200211_35348e47d8.jpg,ركض مجموعة من الناس في شارع المدينة,train
3354330935_de75be9d2f.jpg,متزحلق يقوم بخدعة بواسطة تل ثلج بينما يقوم رجل بتصويره بكاميرا,test
3354330935_de75be9d2f.jpg,مصور يجري تصويره من قبل رجل مع كاميرا فيديو على ذراع,test
3354330935_de75be9d2f.jpg,متزلق يقف على يديه في الثلج أمام كاميرا الفيلم,test
3354414391_a3908bd4ff.jpg,كلاب وشاحنة,train
3354414391_a3908bd4ff.jpg,اثنين من الكلاب تلعب على العشب,train
3354414391_a3908bd4ff.jpg,اثنين من الكلاب الثلاثة الملونة يلعب في العشب,train
3354474353_daf9e168cf.jpg,هناك كلبان في الثلج وواحد لديه شيء في فمه,train
3354474353_daf9e168cf.jpg,اثنين من الكلاب يلعبون في الثلج,train
3354474353_daf9e168cf.jpg,اثنين من الكلاب ، واحد يحمل شيئا في فمه ، في الثلج,train
3354489242_dd529ffa1f.jpg,يحاول حارس المرمى منع الكرة في لعبة الهوكي,
3354489242_dd529ffa1f.jpg,الناس يلعبون الهوكي,
3354489242_dd529ffa1f.jpg,يتنافس فريقان للهوكي,
3354883962_170d19bfe4.jpg,كلب يركض في الثلج,test
3354883962_170d19bfe4.jpg,كلب أبيض يركض خلف سياج في يوم ثلجي,test
3354883962_170d19bfe4.jpg,كلب أبيض مع طوق أسود يركض في الثلج,test
3355494822_61353a224d.jpg,المتزحلق وحيد التزلج من خلال الثلج,train
3355494822_61353a224d.jpg,رجل في سترة حمراء يتزلج,train
3355494822_61353a224d.jpg,رجل التزلج يرتدي نظارات واقية,train
3355683198_715fb1a2ac.jpg,صبي يرتدي قميصا مصبوغا بربطة عنق يركب لوح التزلج أسفل حديدي,val
3355683198_715fb1a2ac.jpg,الصبي يتزلج على الدرابزين,val
3355683198_715fb1a2ac.jpg,ينزل متزلج على درج حديدي,val
3355756569_b430a29c2a.jpg,راكب الدراجة في الهواء مع السماء كخلفية,train
3355756569_b430a29c2a.jpg,صبي يقفز على دراجته,train
3355756569_b430a29c2a.jpg,يتحرك سائق الدراجة النارية في الهواء ,train
3355827928_c96c0c3e88.jpg,رجل على دراجة هوائية,train
3355827928_c96c0c3e88.jpg,رجل على دراجة في الجو,train
3355827928_c96c0c3e88.jpg,رجل على دراجة في الجو,train
335588286_f67ed8c9f9.jpg,كلب يحمل عصا في فمه على الشاطئ,train
335588286_f67ed8c9f9.jpg,كلب أبيض صغير يمسك بعصا على الشاطئ ,train
335588286_f67ed8c9f9.jpg,التقط كلب أبيض عصا على الشاطئ بجانب المحيط,train
3356284586_21c6f155a5.jpg,فتاة آسيوية تقف في حشد يضعون أحمر الشفاه,train
3356284586_21c6f155a5.jpg,امرأة آسيوية تحمل وشاح الفراء,train
3356284586_21c6f155a5.jpg,امرأة ترتدي ملابس أنيقة تتطلع إلى الأسفل داخل حشد من الناس,train
3356369156_074750c6cc.jpg,يطفو قارب أزرق مع مظلة صفراء في مياه هادئة,train
3356369156_074750c6cc.jpg,قارب في الماء,train
3356369156_074750c6cc.jpg,القارب في وسط الماء,train
3356494271_6103d0b556.jpg,رجل وامرأة يشاهدان كلبين,train
3356494271_6103d0b556.jpg,كلب واحد ضخم وكلب صغير على طريق مع رجل طويل القامة وامرأة أقصر ,train
3356494271_6103d0b556.jpg,اثنين من الكلاب واثنين من الناس في الغابة,train
3356642567_f1d92cb81b.jpg,فتاة في سترة بيضاء والوردي تنظر من خلال فروع الأشجار,train
3356642567_f1d92cb81b.jpg,طفلة صغيرة ذات شعر أسود تسند رأسها على أغصان الأشجار,train
3356642567_f1d92cb81b.jpg,فتاة صغيرة آسيوية تعانق فرعين من الأشجار,train
3356700488_183566145b.jpg,يمشي رجل وامرأة يابانيان في سيارة خضراء,train
3356700488_183566145b.jpg,رجل في قميص أزرق وامرأة في قميص أبيض أمام لافتة مكتوبة بلغة آسيوية,train
3356700488_183566145b.jpg,رجل في قميص أزرق وامرأة في قميص أبيض يبتسمان بينما كانا يمشيان بجانب السيارات,train
3356748019_2251399314.jpg,يقف راكبو الدراجات في الهواء بينما يراقبهم المتفرجون,val
3356748019_2251399314.jpg,يتجول ثلاثة متسابقين دراجة ترابية فوق قفزة,val
3356748019_2251399314.jpg,يذهب ثلاثة رجال على دراجات جبلية فوق تل رمال,val
3356901257_83811a19eb.jpg,كلب بني على الرمل,train
3356901257_83811a19eb.jpg,كلب بني يلعب في الرمال بالقرب من رجل في قبعة خضراء,train
3356901257_83811a19eb.jpg,كلب يقفز في الهواء للقبض على شيء ما,train
3356938707_d95ba97430.jpg,رجل يرتدي نظارة وقميصا مخططا باللون الأزرق والأسود ورجل آخر يرتدي سترة بنية اللون,train
3356938707_d95ba97430.jpg,يقف رجلان في شارع تحيط به المباني,train
3356938707_d95ba97430.jpg,رجلان يرتديان نظارات يقفان سوية,train
3357194782_c261bb6cbf.jpg,رجل في ممر للحافلات ينظر إلى الأمام,train
3357194782_c261bb6cbf.jpg,رجل يقف على باب سيارة ، بينما آخر يجلس ، ينظر إلى النافذة,train
3357194782_c261bb6cbf.jpg,الناس يركبون حافلة أو عربة,train
3357416302_fcfcdd7b86.jpg,يقوم أحد المتزلجين بقفزة كبيرة وهو في الهواء,train
3357416302_fcfcdd7b86.jpg,متزلج على الجليد يرتفع في الهواء,train
3357416302_fcfcdd7b86.jpg,المتزلج على الجليد هو في الهواء,train
3357708906_fb3a54dd78.jpg,تقف مجموعة من الكلاب البنية على الطريق مع 3 أشخاص,val
3357708906_fb3a54dd78.jpg,الكلاب و أسيادهم يتجمعون على درب قذرة,val
3357708906_fb3a54dd78.jpg,العديد من الكلاب البنيّة ذات الأحجام المختلفة تتجمع معاً,val
3357937209_cf4a9512ac.jpg,خروف أسود مع ثلاثة كلاب بيضاء,train
3357937209_cf4a9512ac.jpg,أربعة كلاب بيضاء تقف بجانب خروف أسود,train
3357937209_cf4a9512ac.jpg,ثلاثة كلاب بيضاء بالقرب من اللامة السوداء,train
3358380484_b99b48f0c9.jpg,كلب بني وأبيض يركض,train
3358380484_b99b48f0c9.jpg,كلب أبيض وأسود يركض من خلال العشب الميت,train
3358380484_b99b48f0c9.jpg,كلب وكرة,train
3358558292_6ab14193ed.jpg,مجموعة من 5 أشخاص يقومون بتعبيرات مختلفة,test
3358558292_6ab14193ed.jpg,خمسة مراهقين يهللون في غرفة المعيشة,test
3358558292_6ab14193ed.jpg,يراقب ثلاثة شباب وفتيات شيئًا ويتحمسون,test
3358621566_12bac2e9d2.jpg,رجل وامرأة يقفان خارج متجر,train
3358621566_12bac2e9d2.jpg,هناك شخصان شرقيان يرتديان الجلباب واقفين بجانب بعضهم البعض ,train
3358621566_12bac2e9d2.jpg,يقف شخصان داخل السوق,train
3358682439_be4b83544c.jpg,امرأة في الجينز وامرأة في السراويل تلاعب الكنغر الطفل,test
3358682439_be4b83544c.jpg,اثنين من النساء ينحني للمس الكنغر الصغيرة,test
3358682439_be4b83544c.jpg,امرأتان تلاعبان حيوان الكنغر في الحديقة,test
3359089834_263e529c71.jpg,تلعب مجموعة من الكلاب معًا في الثلج,train
3359089834_263e529c71.jpg,مجموعة من الكلاب تلعب في الثلج,train
3359089834_263e529c71.jpg,يلعب أربعة كلاب في حقل مغطى بالثلج,train
3359530430_249f51972c.jpg,مجموعة من الناس يشاهدون متزلجي الثلج يقومون بأداء خدعة,test
3359530430_249f51972c.jpg,الناس يشاهدون أحد المتزلجين يمارسون خدعة في الهواء,test
3359530430_249f51972c.jpg,العديد من الناس يشاهدون متزلج في سترة زرقاء يقفز,test
3359551687_68f2f0212a.jpg,فتاة تقوم برياضة في الشارع بينما يراقب الناس من الرصيف,test
3359551687_68f2f0212a.jpg,فتاة تقوم برياضة أمام حشد من الناس,test
3359551687_68f2f0212a.jpg,أجرى الشخص الذي كان يرتدي قميصا أسود حلة في الشارع بينما كان الحشد يراقب,test
3359563671_35b67898e7.jpg,شخص يقفز على الجليد,train
3359563671_35b67898e7.jpg,يقوم أحد المتزلجين على الثلج باللونين الأسود والأصفر بالقفز على لوح التزلج الأرجواني,train
3359563671_35b67898e7.jpg,شاب يقوم بقفزة تزلج مع لوحة أرجوانية,train
3359587274_4a2b140b84.jpg,رجل يتزلج وهو يرتدي المظلة,train
3359587274_4a2b140b84.jpg,متزلج باراشوت يرفع عن الأرض,train
3359587274_4a2b140b84.jpg,شخص ينزلق على مظلة في الهواء,train
3359636318_39267812a0.jpg,تقف مجموعة من الناس أمام بعض المتاجر,train
3359636318_39267812a0.jpg,الناس يمشون أو يتحدثون في أحد شوارع المدينة,train
3359636318_39267812a0.jpg,العديد من الناس أمام المتاجر,train
3360730513_211e1a4db6.jpg,فتاة راقصة تؤدي ركلة عالية في موكب,train
3360730513_211e1a4db6.jpg,امرأة تقفز في الهواء بينما يسير آخرون خلفها في الشارع,train
3360730513_211e1a4db6.jpg,يرقص الراقص الشاب في المسيرة,train
3360823754_90967276ec.jpg,صبي يقفز على لوح التزلج الخاص به,train
3360823754_90967276ec.jpg,صبي على لوح تزلج ينزلق على سكة حديد,train
3360823754_90967276ec.jpg,رجل يتزلج,train
3360876049_9047edeab9.jpg,اثنين من السائقين BMX على مسار موحل,train
3360876049_9047edeab9.jpg,صبيان يركبان دراجاتهما الترابية في الوحل,train
3360876049_9047edeab9.jpg,اثنين من الناس يركبون الدراجات الترابية على درب الدراجة,train
3360930596_1e75164ce6.jpg,رجل يرتدي قميصا مقلما أحمر اللون يرأس كرة,test
3360930596_1e75164ce6.jpg,رجل في الأحمر والأسود يضرب كرة القدم برأسه,test
3360930596_1e75164ce6.jpg,لاعب كرة قدم يرتدي السروال الأسود يقفز في الهواء,test
3360994630_d4616c1b14.jpg,طائر أبيض وأسود يستعد للهبوط على الماء,train
3360994630_d4616c1b14.jpg,طائر كبير يلف جناحيه فوق الماء,train
3360994630_d4616c1b14.jpg,طائر أبيض طويل الأرجل يسقط في الماء,train
3361210233_962d630ec5.jpg,يركض كلب يحمل عصا في فمه من خلال حقل مغطى بالثلوج,train
3361210233_962d630ec5.jpg,كلب يركض فوق الثلج حاملاً عصا كبيرة في فمه,train
3361210233_962d630ec5.jpg,كلب يركض عبر الثلج بعصا في فمه,train
3361411074_83f27d2a1c.jpg,كلب بني وأبيض يقف فوق تلة عشبية,train
3361411074_83f27d2a1c.jpg,كلب يجري فوق تلة عشبية,train
3361411074_83f27d2a1c.jpg,كلب على تلة عشبية,train
3361882891_6e610ffdbb.jpg,راكب الدراجة النارية يقفز فوق كومة من التراب,train
3361882891_6e610ffdbb.jpg,رجل في الجينز الأزرق يقفز على دراجة فوق تلال من التراب,train
3361882891_6e610ffdbb.jpg,رجل يقفز من منحدر على دراجته,train
3361990489_92244a58ef.jpg,فتاة صغيرة في الجينز تقف على طرف شجرة تاخذ وضعية أمام الكاميرا,test
3361990489_92244a58ef.jpg,فتاة  تستعد لالتقاط صورة أثناء وقوفها على شجرة,test
3361990489_92244a58ef.jpg,فتاة تستند على الشجرة,test
3362049454_ea0c22e57b.jpg,كلب بني يركض وينظر الى السماء,train
3362049454_ea0c22e57b.jpg,كلب بني يركض على العشب البني,train
3362049454_ea0c22e57b.jpg,الكلب البني يركض عبر المنطقة العشبية,train
3362189985_fbae8f860a.jpg,رجل يرتدي قميصا أحمر اللون ، وشعره رمادي اللون يحمل حقيبة سوداء على كتفه,train
3362189985_fbae8f860a.jpg,رجل يرتدي قميصا أحمر ينظر إلى اليسار بينما يقف في مدينة,train
3362189985_fbae8f860a.jpg,رجل يحمل حقيبة كتفه يسير في الشارع,train
3362592729_893e26b806.jpg,فتاتين باللون الأسود ترمي بنادقهم في الهواء,train
3362592729_893e26b806.jpg,النساء اللواتي يرتدين بذلات سوداء يلقن أشياء في الهواء متزامنة,train
3362592729_893e26b806.jpg,امرأتان باللون الأسود تمارسان رمي البنادق في الهواء,train
3362805914_72f60ee8cb.jpg,فتاة تنحني إلى الوراء في العشب الطويل,train
3362805914_72f60ee8cb.jpg,فتاة تقوم بانحناء خلفي في حقل,train
3362805914_72f60ee8cb.jpg,طفلة صغيرة تقوم بانحناء خلفي على حقل عشبي,train
3362871440_6c0f27c480.jpg,كلب أسود يجلب عصا كبيرة من الماء,train
3362871440_6c0f27c480.jpg,كلب أسود يقفز في الماء ويمسك بعصا في فمه,train
3362871440_6c0f27c480.jpg,كلب أسود يركب خارج بركة ، يحمل عصا كبيرة في فمه,train
3363750526_efcedc47a9.jpg,كلب أبيض وأسود يركض على الشاطئ,test
3363750526_efcedc47a9.jpg,كلب يركض على الشاطئ,test
3363750526_efcedc47a9.jpg,كلب أبيض وأسود على الرمل الرطب,test
3363836972_c87b58c948.jpg,لاعب كرة قدم ركل هدف,train
3363836972_c87b58c948.jpg,لاعب كرة قدم يضرب الكرة في المرمى ,train
3363836972_c87b58c948.jpg,لاعب كرة قدم يستعد لركل الكرة,train
3364026240_645d533fda.jpg,رجل ينزلق على منحدر على جبل,test
3364026240_645d533fda.jpg,متسلق الجبال يتجه إلى أسفل الجبل,test
3364026240_645d533fda.jpg,متزلج على سهل واسع من الثلج,test
3364151356_eecd07a23e.jpg,كلب بني يركض عبر العشب الموحل القذر,test
3364151356_eecd07a23e.jpg,كلب يركض على طول السياج على مسار ترابي,test
3364151356_eecd07a23e.jpg,كلب بني فاتح يركض بسعادة عبر سياج أخضر,test
3364160101_c5e6c52b25.jpg,يتم لعب لعبة الهوكي,train
3364160101_c5e6c52b25.jpg, رجل يرتدي زيًا رياضيًا يركض في الحقل حينما وقع رجل اخر,train
3364160101_c5e6c52b25.jpg,رقم خمسة عشر يركض مع الكرة لاكروس,train
3364258732_9942c557e5.jpg,رجل آسيوي يرتدي بدلة رياضية سوداء يراقب الطلاب وهم يمارسون رياضة كرة السلة,train
3364258732_9942c557e5.jpg,الناس يرقصون أمام المدرب,train
3364258732_9942c557e5.jpg,مختلف الناس في ملعب لكرة السلة,train
336460583_6c8ccb7188.jpg,كلب بني صغير يركض في حقل,train
336460583_6c8ccb7188.jpg,كلب بني صغير يركض على العشب,train
336460583_6c8ccb7188.jpg,كلب بني صغير يركض عبر العشب,train
3364715316_df8c20bac1.jpg,شخصان يلعبان على الشاطئ,val
3364715316_df8c20bac1.jpg,تلعب امرأتان لعبة كرة المضرب على الشاطئ,val
3364715316_df8c20bac1.jpg,تلعب سيدتان في ملابس السباحة على الشاطئ,val
3364796213_b8948913b5.jpg,حشد من الناس يحملون أعلاماً بالدراجة ويمشون في الشوارع,train
3364796213_b8948913b5.jpg,مجموعة من الناس يركبون دراجات مزدوجة يحملون الأعلام السوداء,train
3364796213_b8948913b5.jpg,الناس في آسيا يركبون الدراجة ويرفعون لافتات في موكب,train
3364797223_1f0b2f98ed.jpg,مجموعة من المراهقين الآسيويين يحملون أعلامًا في أحد الشوارع,train
3364797223_1f0b2f98ed.jpg,مجموعة من الشباب والشابات السعداء يحملون الأعلام بالكتابة الصينية عليها,train
3364797223_1f0b2f98ed.jpg,مجموعة من الأولاد والبنات الآسيويين الشباب يحملون الأعلام السوداء,train
3364861247_d590fa170d.jpg,مجموعة من الفتيات والرجال يخرجون ، أحدهم يصنع وجهًا حزينًا,test
3364861247_d590fa170d.jpg,امرأة في سترة وردية تبدو متكبرة بجانب حشد من النساء الضاحكات,test
3364861247_d590fa170d.jpg,هناك أشخاص شرقية يقفون معا,test
